Unnamed: 0,Date,User,Tweet,Location,ppt
72,2023-02-02 12:21:23+00:00,mubarekalsyaban,"Ulah sok caper di lembur batur.
Uruskeun heula lembur sorangan.
Musingkeun @ridwankamil",...,"['ulah', 'sok', 'caper', 'lembur', 'batur', 'uruskeun', 'heula', 'lembur', 'sorang', 'musingkeun', 'ridwankamil']"
73,2023-02-01 12:28:08+00:00,alfisyahrinprd,"Saya berharap banget Capres dan Cawapres, Pak Anies Baswedan dan Pak Ridwan Kamil duet Capres/Cawapres 2024 #PartaiNasdem #PartaiPKS #PartaiDemokrat #partaigolkar semoga terkabul.. Aminnn... 🤲",Medan,"['saya', 'harap', 'banget', 'capres', 'cawapres', 'pak', 'anies', 'baswedan', 'pak', 'ridwan', 'kamil', 'duet', 'capres', 'cawapres', '2024', 'partainasdem', 'partaipks', 'partaidemokrat', 'partaigolkar', 'moga', 'kabul', 'aminnn']"
74,2023-02-01 08:29:23+00:00,Pak_Baho,"Pak @ridwankamil kalau sudah selesai acara dari Pesantren Al Kautsar singgah ke rumah saya lah, jarak rumah ke Pesantren cuma 230 meter. 🙏",Vokalis Pagar Stadion Teladan,"['pak', 'ridwankamil', 'kalau', 'selesai', 'acara', 'pesantren', 'al', 'tsar', 'singgah', 'rumah', 'lah', 'jarak', 'rumah', 'pesantren', 'cuma', '230', 'meter']"
75,2023-02-01 04:07:52+00:00,adikrisnaffa,"Guys guys mau tanya, ada nggak ya pemerintah kota yang mau support dana untuk perkuliahan hehe 

@ganjarpranowo @aniesbaswedan @ridwankamil",IDN,"['guys', 'guys', 'mau', 'tanya', 'perintah', 'kota', 'mau', 'support', 'dana', 'kuliah', 'hehe', 'ganjarpranowo', 'aniesbaswedan', 'ridwankamil']"
76,2023-01-28 12:31:45+00:00,komarza_ebenk,"Selamat Malam bpk/ibu @pupr_binamarga @KemenPU @KominfoKotaTSM, @DPRDKotaTasik @infotasik @infojabar @QrJabar @LAPOR1708 @ridwankamil Salam sehat dan sukses selalu buat kita semua dari udara...
Mohon di review, knp spanjang Jln Jend A.H Nasution, Tasikmalaya Kota. 1/2","Tasikmalaya, Jawa Barat","['selamat', 'malam', 'bpk', 'ibu', 'pupr', 'binamarga', 'kemenpu', 'kominfokotatsm', 'dprdkotatasik', 'infotasik', 'infojabar', 'qrjabar', 'lapor1708', 'ridwankamil', 'salam', 'sehat', 'sukses', 'selalu', 'buat', 'semua', 'udara', 'mohon', 'review', 'knp', 'spanjang', 'jln', 'jend', 'a', 'h', 'nasution', 'tasikmalaya', 'kota', '1', '2']"
77,2023-01-28 02:37:14+00:00,difa_asy,"Demokrat, nasdem, pks ke anies baswedan. Ridwan kamil dah resmi sah jd kader golkar, waketum pula. PDIP usung ganjar. Tinggal menunggu manuver fahri hamzah a.k.a partai gelora akan merapat kemana 🤭",Sleman - D.I.Y,"['demokrat', 'nasdem', 'pks', 'anies', 'baswedan', 'ridwan', 'kamil', 'dah', 'resmi', 'sah', 'jd', 'kader', 'golkar', 'waketum', 'pula', 'pdip', 'usung', 'ganjar', 'tinggal', 'tunggu', 'manuver', 'fahri', 'hamzah', 'a', 'k', 'a', 'partai', 'gelora', 'rapat']"
78,2023-01-18 13:18:47+00:00,rizfariz_,"Kancil juga ternyata Ridwan Kamil ini. Lompat sana lompat sini, oportunis.","Sidoarjo, East Java","['kancil', 'nyata', 'ridwan', 'kamil', 'ini', 'lompat', 'sana', 'lompat', 'sini', 'oportunis']"
79,2023-01-16 10:42:19+00:00,paul_manuputty,"Udah 3 taon ga ke Klapanunggal,ternyata masih sama jalanannya rusak,bolong² dan debunya luar biasa 🤦. Kapan nih jalan bisa indah kek tol 😅 @ridwankamil @jawabarat @info_cileungsi",Bojong Kulur,"['udah', '3', 'taon', 'ga', 'klapanunggal', 'nyata', 'sama', 'jalan', 'rusak', 'bolong', 'debu', 'luar', 'biasa', 'kapan', 'nih', 'jalan', 'indah', 'kek', 'tol', 'ridwankamil', 'jawabarat', 'info', 'cileungsi']"
80,2023-01-16 05:47:01+00:00,novitaqi,"Katanya blanko ktp abis tpi klo bayar 100 rbu bsa lngsung dibikinin, lwt jalur blkng..gmna ini bpa @ridwankamil..",,"['kata', 'blanko', 'ktp', 'abis', 'tpi', 'klo', 'bayar', '100', 'rbu', 'bsa', 'lngsung', 'dibikinin', 'lwt', 'jalur', 'blkng', 'gmna', 'bpa', 'ridwankamil']"
81,2023-01-15 08:17:56+00:00,eddyazzy,"Mulai saat ini Rakyat Jabar akan ada Siskamling.....
Asyik euy... Sono pisan kana bgadang n gapleh 😁
Gaskeun kang @ridwankamil","Cimahi Selatan, Indonesia","['mulai', 'rakyat', 'jabar', 'siskamling', 'asyik', 'euy', 'sono', 'pis', 'kana', 'bgadang', 'n', 'gapleh', 'gaskeun', 'kang', 'ridwankamil']"
82,2023-01-09 11:35:32+00:00,kozirama,"Saya punya strategi, boleh dipakai kalau mau.
Kang @ridwankamil perintahkan Walikota dan Bupati se-Jabar untuk aktif di Twitter, dijamin akan lebih tenang.",Indonesiaku tercinta,"['saya', 'punya', 'strategi', 'pakai', 'kalau', 'mau', 'kang', 'ridwankamil', 'perintah', 'walikota', 'bupati', 'se-jabar', 'aktif', 'twitter', 'jamin', 'lebih', 'tenang']"
83,2023-01-08 12:22:46+00:00,17faris,pa @ridwankamil lg apa,"Bandung, Jawa Barat","['pa', 'ridwankamil', 'lg', 'apa']"
84,2023-01-07 04:19:57+00:00,dicktutor,Menurut gue sih sudah saatnya bagi Ridwan Kamil untuk diam saja 🙏🏻,"Jakarta Selatan, DKI Jakarta","['turut', 'gue', 'sih', 'saat', 'ridwan', 'kamil', 'diam']"
85,2023-01-07 01:53:50+00:00,Abilsop1,"Besok otw masjid raya Bandung Al Jabar ikut pengajian Hamida yg di pimpin pondok pesantren Miftahul Huda Tasikmalaya
Pa @ridwankamil","Karawang, Jawa Barat","['besok', 'otw', 'masjid', 'raya', 'bandung', 'al', 'jabar', 'ikut', 'aji', 'hamida', 'yg', 'pimpin', 'pondok', 'pesantren', 'miftahul', 'huda', 'tasikmalaya', 'pa', 'ridwankamil']"
86,2023-01-06 04:12:15+00:00,yourpadawann,Ridwan kamil delete tuiter aja mending dah. Kolom replynya hujatan semua 😂,Jakarta Capital Region,"['ridwan', 'kamil', 'delete', 'tuiter', 'aja', 'mending', 'dah', 'kolom', 'replynya', 'hujat', 'semua']"
87,2023-01-05 23:19:19+00:00,maylinggavm,Rame² Pak Ridwan Kamil ini jangan² pengalihan isu biar kita lupa sama Fajar. Tetap kawal Fajar sampai bersinar.,Ngawi-Solo-Purwodadi.,"['rame', 'pak', 'ridwan', 'kamil', 'jangan', 'alih', 'isu', 'biar', 'lupa', 'sama', 'fajar', 'tetap', 'kawal', 'fajar', 'sinar']"
88,2023-01-05 22:58:45+00:00,pramadhiyaswd,Kalo bapak2 @ridwankamil @Outstandjing ini pada duduk bareng kayaknya bakal lebih adem deh 😁 saling mendengar secara langsung lebih baik pastinya.,"Bekasi Selatan, Indonesia","['kalo', 'bapak2', 'ridwankamil', 'outstandjing', 'duduk', 'bareng', 'kayak', 'bakal', 'lebih', 'adem', 'deh', 'saling', 'dengar', 'langsung', 'lebih', 'baik', 'pasti']"
89,2023-01-05 16:41:48+00:00,ItuKutil,pak punten iyeu laswi poek @ridwankamil,"kalibagor, banyumas","['pak', 'punten', 'iyeu', 'laswi', 'poek', 'ridwankamil']"
90,2023-01-05 08:37:04+00:00,ganzz70,Ridwan Kamil musuh netijen twitter,"ÜT: 6.307039,106.740932","['ridwan', 'kamil', 'musuh', 'netijen', 'twitter']"
91,2023-01-05 02:33:04+00:00,Amnmuhammad_,"Yang trending Ridwan kamil, tapi mayoritas twetnya kok orang-orang merah semua yh, apakah ini yang dikatakan gimmick saudara-saudara?","Timika,Papua,Indonesia","['yang', 'trending', 'ridwan', 'kamil', 'mayoritas', 'twetnya', 'kok', 'orang', 'merah', 'semua', 'yh', 'kata', 'gimmick', 'saudara']"
92,2023-01-05 01:02:59+00:00,kura2giok,"Yah saya mah setuju that we need more schools than mosque… jadi penasaran kok bisa bilang warga banyak yang milih bikin mesjid ketimbang sekolahan, itu yang ditanya warga yang mana dan how is the process sampai bisa mendapat kesimpulan seperti itu pak @ridwankamil ?",Jakarta,"['yah', 'mah', 'tuju', 'that', 'we', 'need', 'more', 'schools', 'than', 'mosque', 'jadi', 'penasaran', 'kok', 'bilang', 'warga', 'banyak', 'milih', 'bikin', 'mesjid', 'ketimbang', 'sekolah', 'tanya', 'warga', 'mana', 'how', 'is', 'the', 'process', 'dapat', 'simpul', 'pak', 'ridwankamil']"
93,2023-01-04 04:07:25+00:00,RahmatTubagusH,"Yang ribut kontrak dan pendukung ridwan kamil soal masjid 1 T, yang menang tetap adhi karya karena jadi kontraktornya :)","Bekasi, Jawa Barat","['yang', 'ribut', 'kontrak', 'dukung', 'ridwan', 'kamil', 'soal', 'masjid', '1', 't', 'menang', 'tetap', 'adhi', 'karya', 'jadi', 'kontraktor']"
94,2023-01-02 10:06:59+00:00,mm_habibullah,"Bismillah
Sama sama orang Jawa Barat. 
@aniesbaswedan lahir Kuningan 
@ridwankamil lahir Bandung.
Deur ah",Desa/Kec. Kadupandak Cianjur,"['bismillah', 'sama', 'sama', 'orang', 'jawa', 'barat', 'aniesbaswedan', 'lahir', 'kuningan', 'ridwankamil', 'lahir', 'bandung', 'deur', 'ah']"
95,2022-12-27 12:09:35+00:00,yunni_keysha,"Ridwan kamil Sa'id 
paling sakit itu, kalo kita hidup dalam kepalsuan,Pura-pura menjadi pribadi
yang sebenarnya bukan pribadi kita.",,"['ridwan', 'kamil', 'sa', 'id', 'paling', 'sakit', 'itu', 'kalo', 'hidup', 'palsu', 'pura', 'jadi', 'pribadi', 'benar', 'bukan', 'pribadi', 'kita']"
96,2022-12-27 01:33:31+00:00,highdoseanxiety,ada yang punya channel ke ajudan ridwan kamil? 😅,,"['punya', 'channel', 'ajudan', 'ridwan', 'kamil']"
97,2022-12-21 22:23:02+00:00,tiraraa,"Keseringan lihat baliho atau banner yg ada Ridwan Kamil nya tiap ke desa sampe sampe kemaren mimpi mendampingi Ridwan Kamil kunjungan ke desa-desa. Bzzzzzzzz 😑

Sempet-sempetnya di mimpi bilang ""seneng nih pasti orang bidang kalo gue foto bareng RK"" 🤣","Cirebon, Jawa Barat","['sering', 'lihat', 'baliho', 'banner', 'yg', 'ridwan', 'kamil', 'nya', 'tiap', 'desa', 'sampe', 'sampe', 'kemaren', 'mimpi', 'damping', 'ridwan', 'kamil', 'kunjung', 'desa', 'bzzzzzzzz', 'sempet-sempetnya', 'mimpi', 'bilang', 'neng', 'nih', 'orang', 'bidang', 'kalo', 'gue', 'foto', 'bareng', 'rk']"
98,2022-12-13 01:56:55+00:00,erye_es,"dunia itu berat, makanya butuh cinta untuk meringankannya.
-Ridwan Kamil",,"['dunia', 'berat', 'makanya', 'butuh', 'cinta', 'ringan', '-ridwan', 'kamil']"
99,2022-12-12 07:11:21+00:00,hsolichin,"Sebenarnya kalau pak gub @ridwankamil gak mampu ""njewer"" walikota Depok, bisa kok pak Salim @PKSejahtera yang turun tangan. 
Agar bangunan SD tetap ada di sana dan untuk masjid bisa mencari lahan lain.
Ujungnya, ada political will dari para pemangku kepentingan.
@hnurwahid",Tangerang Selatan,"['benar', 'kalau', 'pak', 'gub', 'ridwankamil', 'gak', 'mampu', 'njewer', 'walikota', 'depok', 'kok', 'pak', 'salim', 'pksejahtera', 'turun', 'tangan', 'agar', 'bangun', 'sd', 'tetap', 'sana', 'masjid', 'cari', 'lahan', 'lain', 'ujung', 'political', 'will', 'mang', 'penting', 'hnurwahid']"
100,2022-12-04 12:14:27+00:00,Wahyu_Sanca,"Stres adalah keinginan yang tidak pernah diolah, jadi kalau banyak keinginan pasti kamu stress ~Ridwan Kamil~","Ciputat, Banten","['stres', 'ingin', 'pernah', 'olah', 'jadi', 'kalau', 'banyak', 'ingin', 'kamu', 'stress', 'ridwan', 'kamil']"
101,2022-12-03 08:18:26+00:00,hsolichin,"Bandung harus punya @CommuterLine , sebagaimana Jabodetabek.
Kalau sekarang KRL sudah sampai Cikarang, selebihnya biar urusan kang @ridwankamil agar Bandung punya @CommuterLine Bapapurwakar, Bandung, Padalarang, Purwakarta dan Karawang.",Tangerang Selatan,"['bandung', 'punya', 'commuterline', 'bagaimana', 'jabodetabek', 'kalau', 'sekarang', 'krl', 'cikarang', 'lebih', 'biar', 'urus', 'kang', 'ridwankamil', 'bandung', 'punya', 'commuterline', 'bapapurwakar', 'bandung', 'padalarang', 'purwakarta', 'karawang']"
102,2022-12-02 03:09:16+00:00,hijriyetti,"Bubulak dramaga ciampea Ada perbaikan jalan...macet parah
Emang Ga bisa ngerjain jalan tengah Malam Pak @BimaAryaS @ridwankamil @PemkotaBogor mana banyak truck sampah 🤮","Bogor, Jawa Barat","['bubulak', 'dramaga', 'ciampea', 'ada', 'baik', 'jalan', 'macet', 'parah', 'emang', 'ga', 'ngerjain', 'jalan', 'tengah', 'malam', 'pak', 'bimaaryas', 'ridwankamil', 'pemkotabogor', 'mana', 'banyak', 'truck', 'sampah']"
103,2022-12-01 22:45:24+00:00,jampangkulon_1,"Kamis, 01 Desember 2022 Penilaian Akhir Semester 1 Tahun Pelajaran 2022/2023 dimulai. Kegiatan diawali dengan Pembukaan PAS secara resmi oleh Kepala SMA Negeri 1 Jampangkulon.
@ridwankamil 
@disdik_jabar 
@cadisdik5 
@NonongWinarni 
@dadang_464",,"['kamis', '01', 'desember', '2022', 'nilai', 'akhir', 'semester', '1', 'tahun', 'ajar', '2022', '2023', 'mulai', 'giat', 'awal', 'buka', 'pas', 'resmi', 'kepala', 'sma', 'negeri', '1', 'jampangkulon', 'ridwankamil', 'disdik', 'jabar', 'cadisdik5', 'nonongwinarni', 'dadang', '464']"
104,2022-11-29 15:31:08+00:00,DiniFitra2,Pak @mas_triadhianto bagaimana ini air pdam @tirtabhagasasi dari jam 11 siang sampai malam begini belum mengalir 😫😩😭 sampai2 harus beli air untuk isi bak di kamar mandi. Mohon solusinya Pak @ridwankamil agar air pdam lancar mengalirnya. Terima kasih,,"['pak', 'mas', 'triadhianto', 'bagaimana', 'air', 'pdam', 'tirtabhagasasi', 'jam', '11', 'siang', 'malam', 'begini', 'alir', 'sampai2', 'beli', 'air', 'isi', 'bak', 'kamar', 'mandi', 'mohon', 'solusi', 'pak', 'ridwankamil', 'air', 'pdam', 'lancar', 'alir', 'terima', 'kasih']"
105,2022-11-23 08:39:53+00:00,hsolichin,"Wilayah terdampak gempa bumi ada di tujuh kecamatan.
Biasanya bantuan hanya datang di wilayah tertentu, harus ada koordinasi yang baik sehingga bantuan dari manapun dapat terdistribusi secara merata.
@ridwankamil",Tangerang Selatan,"['wilayah', 'dampak', 'gempa', 'bumi', 'tujuh', 'camat', 'biasa', 'bantu', 'datang', 'wilayah', 'tentu', 'koordinasi', 'baik', 'bantu', 'mana', 'distribusi', 'rata', 'ridwankamil']"
106,2022-11-23 01:18:03+00:00,fakboicikajang,Gempa di sesar cimandala harusnya dijadiin alarm sih sama pemprov jabar buat prepare kalo sewaktu² sesar lembang amit²nya aktif @PemprovJabar @ridwankamil,,"['gempa', 'sesar', 'cimandala', 'harus', 'dijadiin', 'alarm', 'sih', 'sama', 'pemprov', 'jabar', 'buat', 'prepare', 'kalo', 'waktu', 'sesar', 'lembang', 'amit', 'nya', 'aktif', 'pemprovjabar', 'ridwankamil']"
107,2022-11-23 00:54:10+00:00,anwarmustafa,"STRESS=Banyak Keinginan Yang Tidak Terkelola. 
Ini kata Kang Emil...
@ridwankamil",solo central of java,"['stress', 'banyak', 'ingin', 'yang', 'tidak', 'kelola', 'ini', 'kata', 'kang', 'emil', 'ridwankamil']"
108,2022-11-22 15:39:31+00:00,Priyatno,Mau bayar pajak kendaraan bermotor kab Bogor lewat e-samsat Jabar ataupun Nasional selalu gagal. Apakah memang harus lewat loket?  @SamsatDigital @ridwankamil,,"['mau', 'bayar', 'pajak', 'kendara', 'motor', 'kab', 'bogor', 'lewat', 'e-samsat', 'jabar', 'atau', 'nasional', 'selalu', 'gagal', 'apakah', 'memang', 'lewat', 'loket', 'samsatdigital', 'ridwankamil']"
109,2022-11-21 12:20:49+00:00,__framd,Cianjur Gempa. Itulah kenapa Tower BTS di Indonesia harus punya backup catu daya dengan sumber dari panel surya. @Telkomsel @axiata @indosat @BPBDCianjur @ridwankamil,,"['cianjur', 'gempa', 'itu', 'tower', 'bts', 'indonesia', 'punya', 'backup', 'catu', 'daya', 'sumber', 'panel', 'surya', 'telkomsel', 'axiata', 'indosat', 'bpbdcianjur', 'ridwankamil']"
110,2022-11-19 06:58:01+00:00,TukangSeblakWin,Assalamualaikum pak @ridwankamil tolong dukcapil subang sekali² di sidak msa ngurus surat pindah bayar 350rb bikin ktp+kk+akta 600rb dan yg parah lg nebus surat tanah yg buat masal dr baledesa bayar 500rb dulu pilgub skeluarga milih bpk berharap jabar jd baik malah lebih parah😡,"Jawa Tengah, Indonesia","['assalamualaikum', 'pak', 'ridwankamil', 'dukcapil', 'subang', 'sekali', 'sidak', 'msa', 'ngurus', 'surat', 'pindah', 'bayar', '350rb', 'bikin', 'ktp', 'kk', 'akta', '600rb', 'yg', 'parah', 'lg', 'nebus', 'surat', 'tanah', 'yg', 'buat', 'masal', 'dr', 'baledesa', 'bayar', '500rb', 'dulu', 'pilgub', 'skeluarga', 'milih', 'bpk', 'harap', 'jabar', 'jd', 'baik', 'malah', 'lebih', 'parah']"
111,2022-11-17 10:49:00+00:00,deKerkhovens,tol becakayu seksi 2A kapan dibuka?? nunggu apalagi? tiap hari tol cikampek arah bekasi macetnya ga masuk akal!!! @PTJASAMARGA @lewatmana @RadioElshinta @ridwankamil @KemenPU,Indonesia,"['tol', 'becakayu', 'seksi', '2a', 'kapan', 'buka', 'nunggu', 'apalagi', 'tiap', 'hari', 'tol', 'cikampek', 'arah', 'bekas', 'macet', 'ga', 'masuk', 'akal', 'ptjasamarga', 'lewatmana', 'radioelshinta', 'ridwankamil', 'kemenpu']"
112,2022-11-16 06:35:18+00:00,TukangSeblakWin,"Pilgub wakanda kemarin pilih kang @ridwankamil berharap wakanda bisa jd lebih baik ternyata sama aja riweuh pisan nyien surat pindah wae bayar 350rb,ceunah pegawe baledesa na mun hayang murah bayar 100rb tp jadina 1 minggu
Di jateng bikin ktp kk 5mnt jadi gratis pula joss tenan😚","Jawa Tengah, Indonesia","['pilgub', 'wakanda', 'kemarin', 'pilih', 'kang', 'ridwankamil', 'harap', 'wakanda', 'jd', 'lebih', 'baik', 'nyata', 'sama', 'aja', 'riweuh', 'pis', 'nyien', 'surat', 'pindah', 'wae', 'bayar', '350rb', 'ceunah', 'pegawe', 'baledesa', 'na', 'mun', 'hayang', 'murah', 'bayar', '100rb', 'tp', 'jadina', '1', 'minggu', 'di', 'jateng', 'bikin', 'ktp', 'kk', '5mnt', 'jadi', 'gratis', 'joss', 'tenan']"
113,2022-11-15 02:40:21+00:00,namaraflower,"Random banget tiba-tiba ketemu pak ridwan kamil lagi sarapan di nook, mau minta foto sungkan😩",,"['random', 'banget', 'tiba', 'ketemu', 'pak', 'ridwan', 'kamil', 'sarap', 'nook', 'mau', 'minta', 'foto', 'sungkan']"
114,2022-11-12 08:09:06+00:00,dsptln,Siapa di Bandung kenapa Ridwan Kamil?,Llanfairpwllgwyngyllgogerychw,"['siapa', 'bandung', 'ridwan', 'kamil']"
115,2022-11-11 06:00:49+00:00,alexkuple,"Beberapa calon Presiden 2024 ternyata sepantaran ama gua tahun lahirnya. Ganjar tahun 68, Anis dan Sandiaga 69, Ridwan Kamil 71. Mereka orang2 hebat. Apakah ini sebuah pertanda kalo gua juga bisa maju jadi Capres 2024? Atau Caper ajalah wkwkwk...",Planet Earth,"['beberapa', 'calon', 'presiden', '2024', 'nyata', 'pantar', 'ama', 'gua', 'tahun', 'lahir', 'ganjar', 'tahun', '68', 'anis', 'sandiaga', '69', 'ridwan', 'kamil', '71', 'mereka', 'orang2', 'hebat', 'apakah', 'buah', 'tanda', 'kalo', 'gua', 'maju', 'jadi', 'capres', '2024', 'atau', 'caper', 'aja', 'wkwkwk']"
116,2022-11-05 23:48:24+00:00,beagoodman_,"Bukankah akan selalu ada pengalaman pertama untuk semua hal baru dalam hiudp kita. Nikmati pengalamannya 
- pak gub Ridwan Kamil -",,"['bukankah', 'selalu', 'alam', 'pertama', 'semua', 'baru', 'hiudp', 'kita', 'nikmat', 'alam', '-', 'pak', 'gub', 'ridwan', 'kamil', '-']"
117,2022-10-30 14:22:44+00:00,komarza_ebenk,"Slmt mlm Bpk/Ibu yg trhormat, slm sehat sllu dr udara @dishub_jabar @humaspoldajbr @ridwankamil &amp; penumpang Innova Plat merah Z 1 yg tiap hr papasan.
Jl AH Nasution dr bunderan bypas mangkubumi Kota s/d Kntr Dishub Tasik (spanjang Jl Rya Tmr), slma bthn2 lewat, kpn ya mulusnya?🙏","Tasikmalaya, Jawa Barat","['slmt', 'mlm', 'bpk', 'ibu', 'yg', 'trhormat', 'slm', 'sehat', 'sllu', 'dr', 'udara', 'dishub', 'jabar', 'humaspoldajbr', 'ridwankamil', 'amp', 'tumpang', 'innova', 'plat', 'merah', 'z', '1', 'yg', 'tiap', 'hr', 'papas', 'jl', 'ah', 'nasution', 'dr', 'bunderan', 'bypas', 'mangkubumi', 'kota', 's', 'd', 'kntr', 'dishub', 'tasik', 'spanjang', 'jl', 'rya', 'tmr', 'slma', 'bthn2', 'lewat', 'kpn', 'mulus']"
118,2022-10-30 04:32:45+00:00,ssukoreno1,"Bagaimana kalau Ganjar Pranowo dipasangkan dengan Ridwan Kamil
untuk Capres dan cawapres 2024 ,? Saya setuju dan mendukung","Tangerang, Banten","['bagaimana', 'kalau', 'ganjar', 'pranowo', 'pasang', 'ridwan', 'kamil', 'capres', 'cawapres', '2024', 'saya', 'tuju', 'dukung']"
119,2022-10-29 15:23:51+00:00,anwarmustafa,"Demi Indonesia yang lebih baik  , yuk hidup damai. Hindari percekcokan,  memakai dan saling menghargai
@jokowi 
@ridwankamil
@erickthohir
#DemiIndonesia",solo central of java,"['demi', 'indonesia', 'lebih', 'baik', 'yuk', 'hidup', 'damai', 'hindar', 'cekcok', 'pakai', 'saling', 'harga', 'jokowi', 'ridwankamil', 'erickthohir', 'indonesia']"
120,2022-10-21 08:16:06+00:00,kartakusumah1,"Aa @ridwankamil memang bukan yg teristimewa namun utk membangun negeri perlu yg faham pembangunan urban,sy kenal kang Emil 1987 sejak masih ABG sering berbeda pendapat,tp kritik adalah obat","Jawa Barat, Indonesia","['aa', 'ridwankamil', 'memang', 'bukan', 'yg', 'istimewa', 'utk', 'bangun', 'negeri', 'perlu', 'yg', 'faham', 'bangun', 'urban', 'sy', 'kenal', 'kang', 'emil', '1987', 'sejak', 'abg', 'sering', 'beda', 'dapat', 'tp', 'kritik', 'obat']"
121,2022-10-19 09:31:30+00:00,axplusbyaa,"mohon di tindak lanjuti pak, PAFI JABAR ini ada kendala apa ya mengapa seperti serkom, str dan pengurusan lain2 selalu lama, senior saya perpanjang str 6bulan belum jadi, dphal teman2 yang di surabaya, jakarta str tidak sampai sebulan jadi @ridwankamil","Bekasi Timur, Indonesia","['mohon', 'tindak', 'lanjut', 'pak', 'pafi', 'jabar', 'kendala', 'apa', 'serkom', 'str', 'urus', 'lain2', 'selalu', 'lama', 'senior', 'panjang', 'str', '6bulan', 'jadi', 'dphal', 'teman2', 'surabaya', 'jakarta', 'str', 'bulan', 'jadi', 'ridwankamil']"
122,2022-10-19 09:30:05+00:00,axplusbyaa,"Udah setaun lebih kerja di RS tanpa STR, alhasil statusnya magang, pdhal beban kerja dan waktu sama tapi gaji beda, tapi stelah tanya2 ternyata cuman jawa barat aja yang lama ngeluarin STR nya, bagaimana ya pak @ridwankamil saya lulusan farmasi","Bekasi Timur, Indonesia","['udah', 'taun', 'lebih', 'kerja', 'rs', 'str', 'alhasil', 'status', 'magang', 'pdhal', 'beban', 'kerja', 'waktu', 'sama', 'gaji', 'beda', 'stelah', 'tanya2', 'nyata', 'cuman', 'jawa', 'barat', 'aja', 'lama', 'ngeluarin', 'str', 'nya', 'bagaimana', 'pak', 'ridwankamil', 'lulus', 'farmasi']"
123,2022-10-13 08:15:33+00:00,goenahmad,Kalian hanya semangat ke Birahi Politik.Sementara Tata Ruang dan Wilayah amburadul tdk karuan. Oktober-Januari adalah Bulan Tanggap Darurat Bencana.Tolong pak @jokowi semua Kepala Daerah&amp; PJ.Gubernur diingatkan Konsentrasi thdp daerahnya.@ganjarpranowo @ridwankamil @KhofifahIP,Jakarta,"['kalian', 'semangat', 'birah', 'politik', 'sementara', 'tata', 'ruang', 'wilayah', 'amburadul', 'tdk', 'karuan', 'oktober-januari', 'bulan', 'tanggap', 'darurat', 'bencana', 'tolong', 'pak', 'jokowi', 'semua', 'kepala', 'daerah', 'amp', 'pj', 'gubernur', 'ingat', 'konsentrasi', 'thdp', 'daerah', 'ganjarpranowo', 'ridwankamil', 'khofifahip']"
124,2022-10-13 04:15:05+00:00,kohbonbon,"Pak @ridwankamil bentar lagi haloween nih, ga mau cosplay jadi saya?",Nearest Starbucks.,"['pak', 'ridwankamil', 'bentar', 'haloween', 'nih', 'ga', 'mau', 'cosplay', 'jadi', 'saya']"
125,2022-10-09 05:32:30+00:00,RiskonAsto1,"gAnjar
puaN maharani
ridwan kamIl
prabowo Subianto 

Baca huruf besarnya aja","DKI Jakarta, Indonesia","['ganjar', 'puan', 'maharani', 'ridwan', 'kamil', 'prabowo', 'subianto', 'baca', 'huruf', 'besar', 'aja']"
126,2022-10-05 00:31:10+00:00,HermawanAlvin01,"Happy Birthday @RidwanKamil, semoga diberi kelancaran mengurus Jawa Barat.","Bojonegoro, Jawa Timur","['happy', 'birthday', 'ridwankamil', 'moga', 'beri', 'lancar', 'urus', 'jawa', 'barat']"
127,2022-10-04 07:44:31+00:00,restoe_boeme,"Pak @ridwankamil maksud dari samsat jabar apa ya? Kita bayar pajak kendaraan online dengan bantuan aplikasi ""sabara"" tapi saat print stnk harus orang yg satu KK dan satu alamat, sedang yg bayar langsung di samsat boleh siapa aja, maksudnya biar gk ada yg bayar online kah?",Old Traford - Manchester,"['pak', 'ridwankamil', 'maksud', 'samsat', 'jabar', 'apa', 'ya', 'kita', 'bayar', 'pajak', 'kendara', 'online', 'bantu', 'aplikasi', 'sabara', 'print', 'stnk', 'orang', 'yg', 'satu', 'kk', 'satu', 'alamat', 'sedang', 'yg', 'bayar', 'langsung', 'samsat', 'siapa', 'aja', 'maksud', 'biar', 'gk', 'yg', 'bayar', 'online', 'kah']"
128,2022-10-04 07:14:46+00:00,najib_ahmad88,HBD Gubernur aing. @ridwankamil,,"['hbd', 'gubernur', 'aing', 'ridwankamil']"
129,2022-10-04 03:45:07+00:00,DediNurfalaq,"Setidaknya, sejak kemarin dideklarasikan oleh @NasDem sbg salah satu Capres, konstelasi partai politik dan para elite termasuk para cukong mulai bergerak. Semoga Pak @Surya_Paloh tidak seperti Kang @aan_mustopa di Jabar, kala mengusung @ridwankamil.","Jakarta,Depok, Indonesia","['tidak', 'sejak', 'kemarin', 'deklarasi', 'nasdem', 'sbg', 'salah', 'satu', 'capres', 'konstelasi', 'partai', 'politik', 'elite', 'masuk', 'cukong', 'mulai', 'gerak', 'moga', 'pak', 'surya', 'paloh', 'kang', 'aan', 'mustopa', 'jabar', 'kala', 'usung', 'ridwankamil']"
130,2022-09-30 00:25:44+00:00,uwaegy,Ngimpi ketemu pak @ridwankamil tapi meni sombong😂,"Sumedang, Jawa Barat","['ngimpi', 'ketemu', 'pak', 'ridwankamil', 'meni', 'sombong']"
